cell_id,date,frp_sum,frp_max,n_det,y,frp_sum_l1,n_det_l1,frp_sum_l3,n_det_l3,frp_sum_l7,n_det_l7,frp_sum_l30,frp_max_l3,frp_max_l7,frp_max_l30,n_det_l30,frp_sum_l1_l3,frp_sum_l1_l7,frp_sum_l1_l30,n_det_l1_l3,n_det_l1_l7,n_det_l1_l30,frp_sum_l3_l3,frp_sum_l3_l7,frp_sum_l3_l30,n_det_l3_l3,n_det_l3_l7,n_det_l3_l30,frp_sum_l7_l3,frp_sum_l7_l7,frp_sum_l7_l30,n_det_l7_l3,n_det_l7_l7,n_det_l7_l30
49525,2025-07-10,2.23,1.01,3,1.0,2.58,2.0,1.9533333333333338,1.6666666666666667,1.565000000000005,1.3333333333333333,2.2528571428571427,1.3433333333333337,1.26,1.3107142857142857,2.0357142857142856,1.5399999999999994,1.2383333333333335,2.255,1.3333333333333333,1.1666666666666667,2.0,1.372222222222223,1.4961111111111116,2.182738095238095,1.222222222222222,1.361111111111111,2.023809523809524,1.5633333333333386,1.9447222222222271,2.085459183673474,1.3888888888888882,1.722222222222222,1.9923469387755102
49525,2025-07-11,1.55,0.81,2,1.0,2.23,3.0,1.9666666666666675,2.0,1.6600000000000044,1.5714285714285714,2.317857142857143,1.2300000000000004,1.2242857142857144,1.332142857142857,2.107142857142857,1.9533333333333325,1.4300000000000002,2.3328571428571427,1.6666666666666667,1.2857142857142858,2.0357142857142856,1.6311111111111114,1.561428571428572,2.2349999999999994,1.4444444444444444,1.4047619047619049,2.0357142857142856,1.5516666666666719,1.8904761904761955,2.1202806122449025,1.3888888888888882,1.6666666666666665,1.994047619047619
49525,2025-07-17,0.74,0.4,2,0.0,1.55,2.0,2.1200000000000006,2.3333333333333335,1.6642857142857186,1.7142857142857142,2.347142857142857,1.136666666666667,1.122857142857143,1.3464285714285715,2.107142857142857,1.9666666666666661,1.6600000000000001,2.3978571428571427,2.0,1.5714285714285714,2.107142857142857,1.8200000000000005,1.550238095238096,2.291547619047619,1.6666666666666667,1.4047619047619049,2.0714285714285716,1.560000000000005,1.748809523809529,2.161862244897964,1.4126984126984121,1.5340136054421767,2.0093537414965987
49525,2025-07-18,0.69,0.69,1,1.0,0.74,2.0,1.506666666666667,2.3333333333333335,1.6742857142857186,1.8571428571428572,2.2917241379310345,0.7400000000000003,1.0842857142857143,1.313793103448276,2.103448275862069,2.1199999999999997,1.6642857142857144,2.3686206896551725,2.3333333333333335,1.7142857142857142,2.103448275862069,2.013333333333334,1.6073809523809532,2.2856321839080453,2.0,1.523809523809524,2.0804597701149428,1.6297619047619092,1.6556122448979642,2.144704433497542,1.5396825396825389,1.4931972789115646,1.9991789819376025
49525,2025-07-20,0.74,0.74,1,0.0,0.69,1.0,0.993333333333334,1.6666666666666667,1.581428571428576,1.8571428571428572,2.1710344827586208,0.6333333333333336,0.9914285714285713,1.2824137931034483,2.0344827586206895,1.506666666666666,1.6742857142857144,2.246896551724138,2.3333333333333335,1.8571428571428572,2.0689655172413794,1.8644444444444448,1.6661904761904769,2.3179310344827586,2.222222222222222,1.7142857142857142,2.1091954022988504,1.6661904761904804,1.6076530612244946,2.1837602627257846,1.7142857142857135,1.5204081632653061,2.0172413793103448
49525,2025-07-23,2.77,1.63,2,0.0,0.74,1.0,0.7233333333333339,1.3333333333333333,1.3742857142857186,1.7142857142857142,2.1113793103448275,0.6100000000000003,0.9042857142857142,1.253448275862069,2.0,0.9933333333333327,1.5814285714285714,2.1262068965517242,1.6666666666666667,1.8571428571428572,2.0,1.5400000000000007,1.6400000000000008,2.2673563218390798,2.111111111111111,1.8095238095238098,2.0804597701149428,1.6400000000000043,1.6050000000000046,2.199211822660103,1.809523809523809,1.5952380952380951,2.0238095238095237
49525,2025-07-24,1.84,1.1,2,1.0,2.77,2.0,1.4000000000000006,1.3333333333333333,1.6142857142857185,1.8571428571428572,2.1651724137931034,1.0200000000000002,0.9814285714285714,1.2868965517241377,2.0,0.7233333333333327,1.3742857142857143,2.066551724137931,1.3333333333333333,1.7142857142857142,1.9655172413793103,1.074444444444445,1.5433333333333341,2.177471264367816,1.7777777777777777,1.8095238095238095,2.0402298850574714,1.5433333333333377,1.567755102040821,2.1975205254515644,1.809523809523809,1.6258503401360542,2.025451559934319
49525,2025-07-25,2.77,1.39,2,1.0,1.84,2.0,1.7833333333333339,1.6666666666666667,1.508571428571433,1.8571428571428572,2.1589655172413793,1.156666666666667,0.9114285714285713,1.2551724137931033,2.0344827586206895,1.3999999999999995,1.6142857142857143,2.120344827586207,1.3333333333333333,1.8571428571428572,1.9655172413793103,1.0388888888888894,1.5233333333333339,2.1352873563218386,1.4444444444444444,1.8095238095238095,2.0057471264367814,1.5233333333333376,1.5905102040816372,2.1991050903119915,1.809523809523809,1.7006802721088436,2.026272577996716
49525,2025-07-28,2.2,1.12,3,0.0,2.77,2.0,2.4600000000000004,2.0,1.58571428571429,1.7142857142857142,2.1399999999999997,1.3733333333333337,0.9657142857142856,1.253448275862069,2.0,1.7833333333333325,1.5085714285714285,2.1141379310344828,1.6666666666666667,1.8571428571428572,2.0,1.3022222222222226,1.4990476190476196,2.1312643678160916,1.444444444444444,1.8095238095238095,2.0057471264367814,1.4990476190476232,1.5824489795918413,2.187733990147788,1.809523809523809,1.7755102040816326,2.0270935960591134
49525,2025-07-29,0.8,0.8,1,1.0,2.2,3.0,2.270000000000001,2.3333333333333335,1.678571428571433,1.8571428571428572,2.0313793103448274,1.2033333333333338,1.01,1.2427586206896555,1.9310344827586208,2.4599999999999995,1.5857142857142859,2.0951724137931036,2.0,1.7142857142857142,1.9655172413793103,1.8811111111111118,1.5695238095238102,2.140804597701149,1.6666666666666667,1.8095238095238095,2.0057471264367814,1.5695238095238138,1.5718367346938817,2.162298850574717,1.809523809523809,1.7959183673469388,2.0114942528735633
49525,2025-07-30,2.46,1.27,2,1.0,0.8,1.0,1.923333333333334,2.0,1.6871428571428615,1.7142857142857142,1.9889655172413794,1.1033333333333337,1.0671428571428572,1.226896551724138,1.896551724137931,2.2699999999999996,1.6785714285714286,1.986551724137931,2.3333333333333335,1.8571428571428572,1.896551724137931,2.1711111111111117,1.5909523809523816,2.096206896551724,2.0,1.8095238095238095,1.9827586206896552,1.5909523809523851,1.5738775510204126,2.1135139573070654,1.809523809523809,1.8163265306122451,1.9835796387520526
49929,2025-07-08,0.5,0.5,1,0.0,0.27,1.0,1.5000000000000009,2.0,1.8533333333333382,1.8333333333333333,1.960357142857143,0.9600000000000005,1.1300000000000001,1.1989285714285713,1.8928571428571428,2.4849999999999994,1.835,1.9849999999999999,2.5,1.8333333333333333,1.8928571428571428,2.365000000000001,1.6050000000000004,2.0436904761904757,2.1666666666666665,1.7222222222222223,1.9345238095238095,1.6321428571428613,1.5571428571428616,2.083945578231297,1.7857142857142847,1.8095238095238095,1.9625850340136053
49929,2025-07-19,0.87,0.87,1,0.0,0.5,1.0,0.6500000000000009,1.0,1.8133333333333386,1.8333333333333333,1.9549999999999998,0.6500000000000005,1.09,1.1935714285714287,1.8928571428571428,1.2349999999999992,1.765,1.8949999999999998,2.0,1.8333333333333333,1.8571428571428572,1.885000000000001,1.689444444444445,1.9761904761904758,2.1666666666666665,1.7777777777777777,1.8988095238095237,1.7659523809523856,1.6024603174603218,2.052227891156467,1.8452380952380945,1.8055555555555556,1.9413265306122451
49929,2025-07-31,0.71,0.71,1,0.0,0.87,1.0,0.6850000000000009,1.0,1.4966666666666721,1.6666666666666667,1.9700000000000002,0.6850000000000005,0.9633333333333334,1.2085714285714284,1.8928571428571428,0.3849999999999991,1.7249999999999999,1.889642857142857,1.0,1.8333333333333333,1.8571428571428572,1.0750000000000008,1.677222222222223,1.934285714285714,1.4999999999999998,1.7222222222222223,1.875,1.8333333333333384,1.6756349206349253,2.02836734693878,1.8333333333333333,1.8253968253968254,1.9251700680272108
49930,2025-07-02,0.8400000000000001,0.55,2,1.0,0.8,2.0,0.6850000000000009,1.0,1.4280000000000064,1.6,1.9796296296296296,0.6850000000000005,0.9359999999999999,1.1899999999999997,1.9259259259259258,0.3849999999999991,1.516,1.942962962962963,1.0,1.8,1.8888888888888888,1.0750000000000008,1.7326666666666675,1.9579012345679008,1.4999999999999998,1.8,1.8950617283950617,1.8333333333333384,1.687904761904767,2.0156084656084703,1.8333333333333333,1.819047619047619,1.9171075837742504
49930,2025-07-03,0.63,0.34,2,1.0,0.8400000000000001,2.0,0.8550000000000009,1.5,1.042000000000006,1.6,1.913333333333333,0.7100000000000004,0.768,1.152962962962963,1.9259259259259258,0.6499999999999991,1.3080000000000003,1.9092592592592594,1.5,1.8,1.9259259259259258,0.6675000000000009,1.5130000000000008,1.94858024691358,1.0,1.6666666666666667,1.8950617283950617,1.6206666666666725,1.6717904761904812,1.9822539682539728,1.716666666666666,1.7676190476190476,1.8970017636684302
49930,2025-07-05,1.09,0.66,2,0.0,0.63,2.0,0.735000000000001,2.0,0.7280000000000061,1.4,1.8433333333333335,0.4450000000000005,0.612,1.1218518518518519,1.8888888888888888,0.8199999999999992,0.922,1.842962962962963,2.0,1.8,1.9259259259259258,0.7700000000000009,1.1920000000000008,1.9211111111111108,1.2499999999999998,1.5666666666666669,1.9012345679012346,1.235000000000006,1.5630476190476243,1.9382539682539728,1.6,1.744761904761905,1.8821869488536154
49930,2025-07-06,0.33,0.33,1,1.0,1.09,2.0,0.8533333333333339,2.0,0.786000000000006,1.6,1.6874074074074072,0.5166666666666669,0.584,1.0722222222222224,1.8518518518518519,0.756666666666666,0.608,1.7729629629629629,2.0,1.6,1.8888888888888888,0.7583333333333343,0.8850000000000009,1.8636419753086417,1.5,1.5,1.9012345679012346,1.0660000000000063,1.3729333333333391,1.8975978835978884,1.5333333333333325,1.653333333333333,1.870546737213404
49930,2025-07-07,1.39,0.75,2,1.0,0.33,1.0,0.6833333333333339,1.6666666666666667,0.710000000000005,1.5,1.5688888888888888,0.44333333333333363,0.5416666666666666,1.0344444444444445,1.7407407407407407,0.8533333333333329,0.6883333333333335,1.6170370370370373,2.0,1.6666666666666667,1.8518518518518519,0.8144444444444453,0.8797222222222231,1.7662345679012343,1.8333333333333333,1.5833333333333333,1.876543209876543,0.8520000000000061,1.2751111111111169,1.8417883597883646,1.5333333333333325,1.6444444444444446,1.8610229276895944
49930,2025-07-08,1.61,0.61,3,1.0,1.39,2.0,0.9366666666666673,1.6666666666666667,0.8583333333333384,1.6666666666666667,1.5274074074074075,0.5800000000000003,0.5833333333333334,1.0296296296296297,1.7037037037037037,0.6833333333333328,0.6983333333333334,1.4985185185185186,1.6666666666666667,1.6666666666666667,1.7407407407407407,0.7572222222222229,0.7436111111111119,1.6514197530864194,1.8888888888888886,1.5277777777777777,1.8148148148148149,0.7413333333333391,1.0845555555555613,1.7792486772486822,1.4999999999999993,1.5888888888888888,1.8372134038800707
49930,2025-07-09,1.02,0.56,2,1.0,1.61,3.0,1.1100000000000005,2.0,0.9816666666666717,2.0,1.4462962962962964,0.5633333333333336,0.54,0.98,1.7037037037037037,0.9366666666666662,0.8466666666666667,1.4570370370370371,1.6666666666666667,1.8333333333333333,1.7037037037037037,0.8244444444444451,0.7913888888888897,1.5461111111111108,1.7777777777777777,1.638888888888889,1.7530864197530864,0.7847777777777831,0.9253888888888945,1.7123615520282238,1.5888888888888884,1.5611111111111111,1.808994708994709
49930,2025-07-10,1.78,1.06,2,1.0,1.02,2.0,1.3400000000000005,2.3333333333333335,0.9871428571428614,2.0,1.4107407407407406,0.6400000000000002,0.5428571428571429,0.9274074074074075,1.7407407407407407,1.1099999999999994,0.9557142857142857,1.3759259259259262,2.0,2.0,1.7037037037037037,0.9100000000000006,0.8369047619047627,1.4657407407407403,1.7777777777777777,1.6904761904761905,1.7037037037037037,0.850000000000005,0.9334285714285769,1.632317460317465,1.7222222222222214,1.6238095238095238,1.7825396825396824
49930,2025-07-11,0.81,0.41,2,1.0,1.78,2.0,1.4700000000000006,2.3333333333333335,1.1214285714285757,2.0,1.3962962962962964,0.7433333333333336,0.6157142857142858,0.9148148148148147,1.7407407407407407,1.3399999999999992,0.9871428571428572,1.3403703703703702,2.3333333333333335,2.0,1.7407407407407407,1.1288888888888895,0.9304761904761911,1.4130246913580242,2.0,1.8809523809523812,1.7037037037037037,0.9423809523809572,0.8704489795918421,1.551047619047624,1.8888888888888882,1.6809523809523808,1.756084656084656
49930,2025-07-12,1.97,0.69,4,1.0,0.81,2.0,1.2033333333333338,2.0,1.1471428571428615,2.0,1.3551851851851853,0.6766666666666671,0.6257142857142857,0.8848148148148148,1.7407407407407407,1.4699999999999995,1.1214285714285714,1.3259259259259257,2.3333333333333335,2.0,1.7407407407407407,1.3066666666666673,1.018333333333334,1.3693209876543206,2.2222222222222223,2.0,1.7160493827160495,1.0300793650793696,0.881795918367352,1.47718518518519,2.0,1.738095238095238,1.7296296296296294
49930,2025-07-13,0.76,0.49,2,1.0,1.97,4.0,1.5200000000000005,2.6666666666666665,1.2728571428571471,2.2857142857142856,1.3771428571428572,0.7200000000000003,0.63,0.8778571428571429,1.8214285714285714,1.203333333333333,1.147142857142857,1.3074999999999999,2.0,2.0,1.75,1.3377777777777784,1.0852380952380958,1.3633928571428569,2.222222222222222,2.0,1.7261904761904763,1.0852380952380996,0.9416734693877599,1.465397959183678,2.0,1.8238095238095238,1.739285714285714
49930,2025-07-14,0.45,0.45,1,1.0,0.76,2.0,1.1800000000000004,2.6666666666666665,1.3342857142857185,2.4285714285714284,1.3499999999999999,0.5300000000000002,0.6528571428571429,0.8410714285714286,1.8571428571428572,1.5199999999999996,1.272857142857143,1.3557142857142856,2.6666666666666665,2.2857142857142856,1.8571428571428572,1.3977777777777785,1.1804761904761911,1.3446428571428566,2.3333333333333335,2.0952380952380953,1.75,1.1804761904761947,1.011224489795923,1.4161547619047667,2.0952380952380945,1.9217687074829932,1.7316326530612243
49930,2025-07-15,0.64,0.64,1,1.0,0.45,1.0,1.0600000000000005,2.3333333333333335,1.2000000000000044,2.2857142857142856,1.3421428571428573,0.5433333333333336,0.61,0.8332142857142857,1.8571428571428572,1.1799999999999995,1.3342857142857143,1.3285714285714285,2.6666666666666665,2.4285714285714284,1.8928571428571428,1.3011111111111113,1.251428571428572,1.3253571428571427,2.444444444444444,2.238095238095238,1.7916666666666667,1.2514285714285756,1.1004081632653107,1.3810697278911612,2.2380952380952372,2.0544217687074826,1.746938775510204
49930,2025-07-17,0.86,0.62,2,0.0,0.64,1.0,0.6166666666666673,1.3333333333333333,1.0614285714285758,2.0,1.3171428571428572,0.526666666666667,0.6142857142857142,0.8082142857142857,1.8571428571428572,1.0599999999999994,1.2,1.320714285714286,2.3333333333333335,2.2857142857142856,1.8928571428571428,1.2533333333333339,1.2690476190476194,1.3241071428571425,2.5555555555555554,2.333333333333333,1.8392857142857142,1.2690476190476234,1.1492176870748345,1.3521411564625898,2.3333333333333326,2.142857142857143,1.769047619047619
49930,2025-07-19,0.71,0.71,1,0.0,0.86,2.0,0.6500000000000005,1.3333333333333333,1.038571428571433,2.0,1.2696428571428573,0.5700000000000003,0.6228571428571429,0.7821428571428573,1.8571428571428572,0.6166666666666661,1.0614285714285714,1.2957142857142858,1.3333333333333333,2.0,1.8928571428571428,0.9522222222222227,1.198571428571429,1.3041071428571425,2.111111111111111,2.238095238095238,1.8511904761904763,1.1985714285714328,1.1606122448979634,1.3329064625850389,2.2380952380952372,2.142857142857143,1.7928571428571427
49930,2025-07-24,1.16,0.67,2,0.0,0.71,1.0,0.7366666666666672,1.3333333333333333,0.88571428571429,1.8571428571428572,1.2560714285714287,0.6566666666666671,0.5728571428571428,0.7685714285714287,1.8571428571428572,0.6499999999999995,1.0385714285714287,1.2482142857142857,1.3333333333333333,2.0,1.8928571428571428,0.775555555555556,1.1000000000000003,1.2773214285714283,1.6666666666666667,2.0952380952380953,1.8511904761904763,1.1000000000000043,1.1679591836734737,1.3116054421768755,2.0952380952380945,2.142857142857143,1.8107142857142855
49930,2025-07-25,0.99,0.34,3,1.0,1.16,2.0,0.9100000000000005,1.6666666666666667,0.93571428571429,1.8571428571428572,1.2053571428571428,0.666666666666667,0.61,0.7357142857142858,1.8571428571428572,0.736666666666666,0.8857142857142858,1.2346428571428572,1.3333333333333333,1.8571428571428572,1.8928571428571428,0.6677777777777782,0.9952380952380958,1.248630952380952,1.3333333333333333,1.9523809523809523,1.851190476190476,0.9952380952380996,1.1342857142857186,1.2912738095238143,1.9523809523809517,2.122448979591837,1.8294217687074832
49930,2025-07-26,0.59,0.59,1,1.0,0.99,3.0,0.9533333333333337,2.0,0.79571428571429,1.7142857142857142,1.1610714285714285,0.5733333333333336,0.56,0.7117857142857142,1.8571428571428572,0.9099999999999994,0.9357142857142857,1.1839285714285714,1.6666666666666667,1.8571428571428572,1.8928571428571428,0.7655555555555561,0.9533333333333339,1.2113690476190473,1.4444444444444444,1.9047619047619049,1.8511904761904763,0.9533333333333376,1.1040816326530656,1.268799319727896,1.904761904761904,2.1020408163265305,1.8481292517006802
49930,2025-07-27,0.92,0.54,3,1.0,0.59,1.0,0.9133333333333339,2.0,0.7714285714285758,1.5714285714285714,1.1267857142857143,0.5333333333333337,0.5742857142857142,0.7039285714285715,1.8214285714285714,0.9533333333333328,0.7957142857142857,1.1396428571428572,2.0,1.7142857142857142,1.8928571428571428,0.8666666666666671,0.8723809523809527,1.175178571428571,1.6666666666666667,1.8095238095238098,1.8511904761904763,0.8723809523809566,1.035918367346943,1.2379319727891203,1.8095238095238086,2.020408163265306,1.853231292517007
49930,2025-07-28,0.82,0.47,2,1.0,0.92,3.0,0.8333333333333338,2.3333333333333335,0.8385714285714329,1.8571428571428572,1.1332142857142857,0.49000000000000027,0.5871428571428571,0.7089285714285714,1.8571428571428572,0.9133333333333328,0.7714285714285715,1.105357142857143,2.0,1.5714285714285714,1.8571428571428572,0.925555555555556,0.8342857142857147,1.1320833333333329,1.8888888888888886,1.7142857142857142,1.8392857142857142,0.8342857142857186,0.955510204081637,1.2060442176870794,1.7142857142857135,1.8979591836734695,1.8481292517006802
49930,2025-07-29,0.78,0.47,2,1.0,0.82,2.0,0.7766666666666672,2.0,0.8642857142857185,2.0,1.137857142857143,0.5333333333333335,0.562857142857143,0.7010714285714287,1.8928571428571428,0.8333333333333327,0.8385714285714286,1.1117857142857144,2.3333333333333335,1.8571428571428572,1.8928571428571428,0.9000000000000004,0.8019047619047625,1.108035714285714,2.111111111111111,1.7142857142857142,1.8392857142857142,0.8019047619047662,0.9038775510204126,1.1761972789115693,1.7142857142857135,1.836734693877551,1.8481292517006802
49930,2025-07-30,0.4,0.4,1,1.0,0.78,2.0,0.8400000000000004,2.3333333333333335,0.8528571428571471,2.0,1.1392857142857145,0.4933333333333336,0.5414285714285715,0.6914285714285714,1.9285714285714286,0.7766666666666661,0.8642857142857144,1.1164285714285715,2.0,2.0,1.9285714285714286,0.8411111111111116,0.8247619047619053,1.1002976190476186,2.111111111111111,1.8095238095238098,1.851190476190476,0.824761904761909,0.87571428571429,1.1505850340136103,1.8095238095238086,1.836734693877551,1.853231292517007
49930,2025-07-31,0.52,0.52,1,1.0,0.4,1.0,0.6666666666666671,1.6666666666666667,0.8085714285714329,2.0,1.0546428571428572,0.44666666666666693,0.49714285714285716,0.6475,1.8928571428571428,0.8399999999999994,0.8528571428571429,1.1178571428571429,2.3333333333333335,2.0,1.9642857142857142,0.816666666666667,0.8519047619047625,1.1044642857142855,2.222222222222222,1.9523809523809523,1.886904761904762,0.8519047619047662,0.849183673469392,1.1319625850340185,1.9523809523809517,1.836734693877551,1.8634353741496599
50318,2025-07-02,4.84,1.67,4,1.0,2.5,3.0,0.5900000000000007,1.5,0.750000000000005,2.0,1.0255555555555556,0.4350000000000004,0.46833333333333327,0.6307407407407406,1.8888888888888888,0.799999999999999,0.8766666666666666,1.0566666666666666,2.0,2.1666666666666665,1.962962962962963,0.8083333333333337,0.8711111111111117,1.0935185185185181,2.166666666666666,2.055555555555556,1.9074074074074074,0.8585714285714328,0.8430952380952422,1.1140987654321035,2.0,1.8333333333333333,1.8636684303350972
50318,2025-07-03,5.78,1.53,6,1.0,4.84,4.0,2.6200000000000006,2.5,1.3916666666666717,2.1666666666666665,1.1022222222222222,1.0350000000000004,0.69,0.6411111111111111,1.962962962962963,1.639999999999999,1.0999999999999999,1.0811111111111111,2.5,2.3333333333333335,2.0,0.7150000000000005,0.8177777777777783,1.0493209876543206,1.9166666666666665,2.0277777777777777,1.9012345679012344,0.801428571428576,0.8121428571428616,1.0860035273368653,2.0,1.857142857142857,1.8689594356261023
50318,2025-07-04,0.41,0.41,1,1.0,5.78,6.0,5.3100000000000005,5.0,2.2566666666666717,3.0,1.234814814814815,1.6000000000000005,0.8466666666666667,0.6562962962962963,2.074074074074074,3.669999999999999,1.7416666666666665,1.1577777777777778,3.5,2.5,2.074074074074074,1.6050000000000006,1.095555555555556,1.0552469135802465,1.9999999999999998,2.111111111111111,1.919753086419753,1.0708333333333384,0.9114682539682586,1.07881657848325,2.083333333333332,1.9325396825396826,1.8857142857142857
50318,2025-07-05,2.7,1.62,2,1.0,0.41,1.0,3.676666666666667,3.6666666666666665,2.1716666666666717,2.6666666666666665,1.2203703703703705,1.2033333333333336,0.8250000000000001,0.6418518518518519,2.074074074074074,4.373333333333332,2.606666666666667,1.2903703703703704,4.333333333333333,3.3333333333333335,2.185185185185185,2.8400000000000003,1.8283333333333338,1.167839506172839,3.0,2.611111111111111,2.0185185185185186,1.4661111111111158,1.159007936507941,1.1002275132275179,2.388888888888888,2.1706349206349205,1.928042328042328
50318,2025-07-06,4.61,1.58,4,1.0,2.7,2.0,2.9633333333333334,3.0,2.485000000000005,2.6666666666666665,1.2732142857142859,1.186666666666667,1.0166666666666666,0.6767857142857144,2.0714285714285716,3.676666666666666,2.5216666666666665,1.2589285714285714,3.6666666666666665,3.0,2.142857142857143,3.8688888888888893,2.302222222222223,1.2574404761904758,3.722222222222222,2.8333333333333335,2.077380952380952,1.9400000000000048,1.381190476190481,1.1384931972789163,2.6111111111111103,2.305555555555556,1.954421768707483
50318,2025-07-07,4.17,1.81,4,1.0,4.61,4.0,2.5733333333333337,2.3333333333333335,3.1233333333333384,3.0,1.4200000000000002,1.2033333333333338,1.2016666666666664,0.7153571428571429,2.1785714285714284,2.963333333333333,2.8349999999999995,1.3457142857142859,3.0,3.0,2.1785714285714284,3.983333333333333,2.6666666666666665,1.3097023809523805,3.888888888888889,3.0,2.113095238095238,2.3044444444444494,1.6513095238095288,1.1610527210884403,2.7777777777777772,2.4166666666666665,1.9841836734693878
50318,2025-07-08,6.38,1.67,5,1.0,4.17,4.0,3.8266666666666667,3.3333333333333335,3.7516666666666723,3.5,1.537857142857143,1.6700000000000006,1.4366666666666668,0.7489285714285715,2.2857142857142856,2.573333333333333,3.473333333333333,1.4925000000000002,2.3333333333333335,3.3333333333333335,2.2857142857142856,3.071111111111111,2.9555555555555557,1.3783928571428568,3.0,3.0,2.1607142857142856,2.5933333333333386,2.0297222222222273,1.2078384353741545,2.7777777777777772,2.5833333333333335,2.0258503401360546
50318,2025-07-09,2.5,0.96,3,1.0,6.38,5.0,5.053333333333334,4.333333333333333,4.127142857142862,3.7142857142857144,1.7048275862068965,1.6866666666666668,1.47,0.7806896551724138,2.3793103448275863,3.826666666666666,3.5728571428571425,1.5848275862068968,3.3333333333333335,3.4285714285714284,2.3448275862068964,3.121111111111111,3.0800000000000005,1.4628160919540225,2.8888888888888893,3.0476190476190474,2.2011494252873565,3.120000000000005,2.275714285714291,1.29555665024631,3.055555555555555,2.7142857142857144,2.0766830870279147
50318,2025-07-10,2.28,1.01,3,1.0,2.5,3.0,4.3500000000000005,4.0,3.7928571428571476,3.5714285714285716,1.7620689655172415,1.4800000000000004,1.3685714285714285,0.7948275862068965,2.413793103448276,5.053333333333332,4.127142857142857,1.7772413793103448,4.333333333333333,3.7142857142857144,2.4482758620689653,3.8177777777777777,3.7176190476190483,1.6134482758620685,3.3333333333333335,3.452380952380952,2.3160919540229887,3.6673809523809573,2.7581632653061274,1.388630541871926,3.4047619047619038,2.9591836734693877,2.1495894909688014
50318,2025-07-11,3.09,1.63,3,1.0,2.28,3.0,3.72,3.6666666666666665,3.2928571428571476,3.142857142857143,1.8189655172413792,1.2133333333333336,1.2942857142857143,0.8179310344827586,2.4482758620689653,4.349999999999999,3.7928571428571436,1.8344827586206898,4.0,3.5714285714285716,2.4827586206896552,4.41,3.964761904761905,1.7339655172413786,3.888888888888889,3.6666666666666665,2.402298850574713,3.89055555555556,3.101190476190481,1.4834876847290686,3.595238095238095,3.1598639455782314,2.2175697865353037
50318,2025-07-12,3.24,1.04,4,1.0,3.09,3.0,2.6233333333333335,3.0,3.67571428571429,3.4285714285714284,1.887931034482759,1.2000000000000002,1.4685714285714286,0.8513793103448276,2.4827586206896552,3.7199999999999993,3.292857142857143,1.8913793103448275,3.6666666666666665,3.142857142857143,2.5172413793103448,4.374444444444444,3.737619047619048,1.8368965517241373,3.9999999999999996,3.476190476190476,2.4597701149425286,3.7376190476190523,3.249217687074835,1.5719310344827633,3.476190476190476,3.1802721088435377,2.2776683087027916
50318,2025-07-13,3.36,1.19,3,1.0,3.24,4.0,2.8700000000000006,3.3333333333333335,3.7528571428571467,3.7142857142857144,1.9882758620689653,1.2266666666666668,1.3857142857142857,0.8758620689655172,2.586206896551724,2.6233333333333326,3.6757142857142857,1.9603448275862068,3.0,3.4285714285714284,2.5517241379310347,3.564444444444445,3.587142857142857,1.897931034482758,3.5555555555555554,3.3809523809523805,2.494252873563218,3.5871428571428616,3.464081632653066,1.6715763546798077,3.38095238095238,3.289115646258503,2.3407224958949095
50318,2025-07-14,2.57,1.14,3,1.0,3.36,3.0,3.2300000000000004,3.3333333333333335,3.5742857142857183,3.5714285714285716,2.056206896551724,1.286666666666667,1.3299999999999998,0.8910344827586207,2.6206896551724137,2.869999999999999,3.752857142857143,2.0606896551724136,3.3333333333333335,3.7142857142857144,2.6551724137931036,3.071111111111111,3.5738095238095235,1.973333333333333,3.3333333333333335,3.4285714285714284,2.5517241379310347,3.5738095238095275,3.645204081632658,1.7765024630541917,3.4285714285714275,3.438775510204082,2.4170771756978655
50318,2025-07-15,3.11,1.51,3,1.0,2.57,3.0,3.056666666666667,3.3333333333333335,3.34571428571429,3.4285714285714284,2.0893103448275863,1.1233333333333337,1.2342857142857144,0.9093103448275861,2.6206896551724137,3.229999999999999,3.5742857142857143,2.1286206896551723,3.3333333333333335,3.5714285714285716,2.689655172413793,2.9077777777777776,3.6676190476190476,2.052413793103448,3.2222222222222228,3.5714285714285716,2.609195402298851,3.6676190476190516,3.709625850340141,1.8701559934318601,3.5714285714285707,3.520408163265306,2.4827586206896552
50318,2025-07-17,3.08,0.95,4,0.0,3.11,3.0,3.0133333333333336,3.0,2.8785714285714326,3.142857142857143,2.1613793103448278,1.2800000000000002,1.2114285714285715,0.9420689655172414,2.6551724137931036,3.056666666666666,3.345714285714286,2.1617241379310346,3.3333333333333335,3.4285714285714284,2.689655172413793,3.052222222222222,3.557619047619048,2.119540229885057,3.3333333333333335,3.5714285714285716,2.6551724137931036,3.5576190476190512,3.6516326530612284,1.9516748768472951,3.5714285714285707,3.5102040816326534,2.5320197044334978
50318,2025-07-18,5.08,5.08,1,1.0,3.08,4.0,2.9200000000000004,3.3333333333333335,2.9614285714285757,3.2857142857142856,2.2062068965517243,1.2000000000000002,1.2099999999999997,0.9382758620689654,2.7241379310344827,3.013333333333333,2.8785714285714286,2.233793103448276,3.0,3.142857142857143,2.7241379310344827,3.1,3.2661904761904768,2.1772413793103444,3.2222222222222228,3.3809523809523805,2.6781609195402294,3.2661904761904803,3.473265306122453,2.016896551724143,3.38095238095238,3.4285714285714284,2.571428571428571
