latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime_utc,confidence_cat,confidence_num,date
35.08499,-119.88003,307.46,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.55,4.43,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.08617,-119.88433,348.17,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.1,6.52,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.08734,-119.88862,320.05,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.22,6.52,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09093,-119.87901,316.79,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.41,7.38,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13144,-120.0279,302.66,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.77,2.43,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09204,-119.88309,323.02,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.25,10.33,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09566,-119.87357,313.02,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.51,7.38,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10022,-119.8903,302.74,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.2,2.04,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13429,-120.01565,304.75,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.03,2.1,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13559,-120.02045,305.98,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.91,2.1,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09676,-119.87761,347.4,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.26,7.38,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09789,-119.88171,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,294.89,10.33,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.09903,-119.88593,320.54,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.04,10.33,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1369,-120.0253,326.76,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.21,2.43,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09082,-119.83298,301.81,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.89,1.39,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09889,-119.86261,306.09,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.88,8.35,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10132,-119.87154,301.39,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.7,1.79,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13401,-119.99182,305.14,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.89,7.84,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1354,-119.99693,302.93,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.51,7.84,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13686,-120.00234,305.84,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.25,13.07,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13828,-120.0076,306.57,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.6,13.07,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09593,-119.85172,333.52,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.42,6.32,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09737,-119.85702,332.27,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.07,6.32,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13966,-120.01271,321.97,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.69,9.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14099,-120.01762,367.0,0.46,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,295.81,9.97,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14229,-120.02242,367.0,0.46,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,299.46,48.29,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.09041,-119.80862,304.11,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.65,2.73,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09179,-119.81369,314.77,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.73,3.1,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09309,-119.81847,308.22,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.6,3.1,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.0944,-119.82328,304.14,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.23,1.61,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09566,-119.82791,298.64,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.4,1.61,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09684,-119.83224,298.73,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.52,1.39,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09934,-119.84139,299.2,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.06,3.36,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1006,-119.84602,318.79,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.06,3.36,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10192,-119.85086,316.22,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.04,6.32,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10797,-119.87312,305.13,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.65,1.79,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13313,-119.96574,302.17,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.97,1.84,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13572,-119.97532,301.21,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.01,2.36,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14365,-120.00463,313.03,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.71,13.07,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14503,-120.00977,313.92,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.56,9.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14639,-120.01477,302.09,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.91,9.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10329,-119.85591,331.85,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.53,6.32,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1046,-119.86073,355.27,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.08,8.35,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13958,-119.98958,320.63,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.34,7.84,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14084,-119.99422,367.0,0.46,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,296.25,7.84,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14223,-119.99939,367.0,0.46,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,299.25,13.07,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.09046,-119.78581,312.73,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.36,1.76,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09827,-119.81458,308.05,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.78,2.11,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09967,-119.8197,311.5,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.31,2.16,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10097,-119.82449,308.15,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.23,2.16,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10232,-119.82945,301.97,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.22,2.35,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10384,-119.83504,303.04,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.92,2.35,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10512,-119.83975,300.7,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.77,2.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10633,-119.84421,314.19,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.51,2.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11009,-119.85805,308.43,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.09,4.48,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11121,-119.86216,317.22,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.3,4.48,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11469,-119.87497,300.27,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.96,5.06,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.12859,-119.92619,300.24,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.74,1.58,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13231,-119.9399,301.97,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.86,1.24,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13359,-119.94465,307.67,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.95,1.24,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13627,-119.95454,308.61,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.77,4.69,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14016,-119.96891,306.53,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.67,8.66,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14523,-119.98767,306.39,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.76,11.54,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09678,-119.80906,322.62,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.1,2.11,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1076,-119.84888,334.21,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.74,4.94,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1089,-119.85365,322.12,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.86,4.94,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11232,-119.86621,336.58,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.26,6.15,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11346,-119.87042,336.92,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.17,6.15,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1376,-119.95944,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,297.34,10.29,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.13889,-119.96421,332.57,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.86,10.29,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14145,-119.97366,335.41,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,295.89,8.66,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14273,-119.97843,340.98,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,296.45,11.05,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.144,-119.98311,350.73,0.46,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,297.16,11.05,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09259,-119.77061,310.34,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,287.68,2.86,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09396,-119.77566,312.99,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.73,2.86,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09538,-119.78085,300.9,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.82,1.76,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09687,-119.78635,303.5,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.27,1.76,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.09999,-119.79784,301.68,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.57,4.16,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10149,-119.80338,303.87,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.7,2.11,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1031,-119.80935,301.52,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.22,2.11,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10461,-119.8149,303.28,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.39,2.16,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11014,-119.83527,311.64,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.85,2.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11156,-119.84055,314.95,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.61,2.97,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13668,-119.93319,302.46,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.99,3.5,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13794,-119.93784,301.2,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.3,1.24,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13926,-119.94273,301.89,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.3,1.24,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14061,-119.94774,300.51,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.94,4.69,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14331,-119.95771,316.83,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.32,10.29,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1129,-119.84547,326.63,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.26,4.94,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11423,-119.85036,322.01,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.21,4.94,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14463,-119.96262,343.88,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.92,10.29,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14592,-119.96737,348.45,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.6,8.66,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14719,-119.97208,345.29,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,293.48,8.66,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14848,-119.97686,326.68,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.43,11.05,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14976,-119.98159,367.0,0.46,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,296.03,11.05,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.09928,-119.7722,302.74,0.48,0.65,2025-07-03,1041,N21,VIIRS,n,2.0NRT,287.48,0.98,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.10934,-119.80929,306.25,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.98,1.6,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11076,-119.81452,301.51,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.34,1.6,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11215,-119.81967,306.29,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.72,1.66,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11635,-119.83519,307.22,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.86,3.28,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11769,-119.84013,307.33,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.69,2.3,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.11901,-119.84499,315.21,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.61,2.3,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1205,-119.85049,308.28,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.42,2.68,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13998,-119.92252,303.49,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.89,2.62,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14371,-119.93628,302.68,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.67,3.87,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14633,-119.94599,304.24,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.67,1.61,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14762,-119.95078,308.49,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.94,1.61,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1489,-119.95554,302.48,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.62,5.31,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15019,-119.9603,306.84,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.08,5.31,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15278,-119.96991,303.84,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,287.98,10.82,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13533,-119.90533,321.76,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.32,3.48,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14242,-119.93153,320.22,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.28,4.4,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15147,-119.96506,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,291.07,10.82,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.12405,-119.8406,302.84,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.64,2.3,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.12706,-119.85172,303.16,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.02,2.68,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13821,-119.89306,301.81,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.31,2.44,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13961,-119.89821,319.55,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.06,3.48,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14689,-119.92517,309.58,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.74,4.4,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14946,-119.93468,312.08,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.63,3.87,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15447,-119.95325,304.23,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.49,5.31,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14092,-119.90308,331.74,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.73,3.48,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14442,-119.91601,321.24,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.13,2.62,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14817,-119.92991,341.17,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.56,4.4,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15572,-119.95788,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,292.47,5.31,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14487,-119.89475,311.49,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,291.03,7.23,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14631,-119.90006,348.72,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.69,7.23,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14987,-119.89023,315.28,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.34,7.23,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15137,-119.89579,353.13,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,292.03,7.23,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13207,-119.80106,306.85,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.85,8.7,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13342,-119.80609,302.33,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.27,10.42,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15367,-119.88126,302.32,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.08,14.33,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15643,-119.89154,316.83,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.08,17.67,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.12935,-119.791,351.08,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.8,10.6,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13071,-119.79601,336.08,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.46,8.7,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14293,-119.84135,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,291.6,18.4,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.1442,-119.84606,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,295.88,20.17,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.15501,-119.88625,355.48,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,297.38,17.67,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14964,-119.84319,301.06,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.7,20.17,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13758,-119.79839,344.48,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.19,8.7,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.13893,-119.80339,367.0,0.48,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,289.07,10.42,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14027,-119.80837,344.72,0.48,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.69,10.42,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14161,-119.81333,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,290.69,22.28,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14294,-119.81828,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,291.49,22.28,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14429,-119.8233,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,289.93,13.82,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.14566,-119.82838,332.34,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,288.83,13.82,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14704,-119.83351,329.63,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.43,18.4,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.14837,-119.83842,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,294.05,18.4,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.15093,-119.84798,326.87,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.96,20.17,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15224,-119.85285,355.34,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,296.54,36.98,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15356,-119.85776,351.26,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,295.18,36.98,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.1549,-119.86275,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,291.22,19.84,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.15629,-119.86792,340.11,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.05,19.84,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15766,-119.87302,329.31,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,290.15,14.33,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
35.15901,-119.87804,367.0,0.47,0.64,2025-07-03,1041,N21,VIIRS,h,2.0NRT,296.25,14.33,N,2025-07-03 10:41:00+00:00,high,,2025-07-03
35.16035,-119.88303,332.53,0.47,0.64,2025-07-03,1041,N21,VIIRS,n,2.0NRT,289.61,17.67,N,2025-07-03 10:41:00+00:00,nominal,,2025-07-03
